id|rol|edad|estilo|categoria_x|text
239|Victima|26|Errores|agua_contaminada|Tome agua del arroyo y me senti mal despues de un dia tengo mucha sed y me tiembla el cuerpo
240|Victima|36|Neutral|encuentro_animal|Un puma me atacó por la espalda en el sendero tengo heridas profundas en el hombro
241|Victima|28|Emocional|encuentro_animal|Hay un puma acechándonos Se quedó quieto mirándonos fijo no sabemos si atacar o correr estamos paralizados
242|Testigo|32|Neutral|encuentro_animal|Vi a un puma cruzar el camino y luego se quedó mirando a unos excursionistas se escuchaban ruidos
243|Victima|25|Slang|encuentro_animal|Wey me encontré a un puma en el cerro y se me quedó viendo
244|Victima|30|Caotico|encuentro_animal|PUMA EN EL SENDERO SE ACERCA NO PODEMOS HUIR AYUDA RÁPIDO
245|Victima|40|Formal|encuentro_animal|Nos encontramos un puma en el sendero y nos esta siguiendo
246|Victima|22|Neutral|encuentro_animal|Un oso se acercó al campamento y comenzó a destrozar la tienda tuvimos que huir
247|Victima|27|Emocional|encuentro_animal|Un oso está husmeando alrededor de nuestra tienda No podemos salir está muy cerca
248|Victima|35|Slang|encuentro_animal|Wey un oso nos robó la comida mientras acampábamos
249|Testigo|29|Neutral|encuentro_animal|Un oso atacó a un excursionista en el sendero lo vi todo desde lejos fue horrible
250|Victima|45|Neutral|encuentro_animal|Un oso polar se acercó a la carpa no pudimos hacer nada tuvimos que refugiarnos en el auto
251|Victima|33|Emocional|encuentro_animal|Un oso polar está merodeando el campamento No podemos salir es muy peligroso
252|Victima|28|Slang|encuentro_animal|No mames un oso polar nos estuvo siguiendo por horas no nos dejaba avanzar
253|Victima|38|Formal|encuentro_animal|He sufrido un ataque de un oso durante una expedición estoy sangrando mucho
254|Victima|26|Caotico|encuentro_animal|OSO ATACÓ EN EL CAMPAMENTO HERIDAS EN EL BRAZO AYUDA
255|Victima|34|Neutral|encuentro_animal|Un tiburón me mordió la pierna mientras surfeaba no sentí dolor al principio pero ahora sangra mucho
256|Victima|29|Emocional|encuentro_animal|Un tiburón está rodeando nuestra tabla No podemos remar hacia la orilla tengo mucho miedo
257|Victima|24|Slang|encuentro_animal|Wey un tiburón me mordió la pierna en la playa
258|Victima|32|Neutral|encuentro_animal|Un cocodrilo me arrastró al agua mientras cruzaba un río logré soltarme pero tengo heridas profundas
259|Victima|28|Emocional|encuentro_animal|Un cocodrilo atacó nuestra lancha Estamos volcando y no podemos salir del agua
260|Victima|45|Slang|encuentro_animal|Wey un cocodrilo se llevó a mi perro mientras caminábamos por el río
261|Victima|30|Neutral|encuentro_animal|Un caimán nos persiguió en el pantano tuvimos que subirnos a un árbol para escapar
262|Victima|34|Caotico|encuentro_animal|COCODRILO NOS PERSIGUE EN EL RÍO ATRAPADOS AYUDA
263|Victima|40|Formal|encuentro_animal|He sido atacado por un cocodrilo mientras nadaba un río me duele el abdomen
264|Victima|27|Neutral|encuentro_animal|Una manada de lobos nos rodeó en el bosque
265|Victima|32|Emocional|encuentro_animal|Lobos aullando muy cerca del campamento No podemos dormir están rodeando la tienda
266|Victima|35|Slang|encuentro_animal|No mames un lobo nos siguió todo el camino de regreso no nos quitaba la mirada
267|Victima|25|Neutral|encuentro_animal|Un jabalí me embistió mientras caminaba tengo una herida abierta en la pierna
268|Victima|29|Emocional|encuentro_animal|Un jabalí salvaje nos atacó en el campo Está muy agresivo y no podemos huir
269|Victima|33|Slang|encuentro_animal|Wey un jabalí nos embistió y nos rompió la carpa qué hacemos
270|Victima|45|Neutral|encuentro_animal|Un alce me atacó y me hirió en el pecho tuve que refugiarme detrás de un árbol
271|Victima|28|Emocional|encuentro_animal|Un alce está embistiendo el coche No podemos salir estamos atrapados
272|Victima|34|Caotico|encuentro_animal|ALCE EMBISTIÓ COCHE ATRAPADOS AYUDA RÁPIDO
273|Victima|30|Formal|encuentro_animal|He sufrido un ataque de un alce durante una caminata me duele mucho el pecho y las costillas
274|Victima|22|Neutral|encuentro_animal|Un bisonte cargó contra mí logré esquivarlo pero tengo moretones en el costado
275|Victima|27|Emocional|encuentro_animal|Un bisonte nos impide el paso Está en medio del sendero y no podemos pasar
276|Victima|32|Slang|encuentro_animal|No mames un bisonte nos persiguió por el campo
277|Testigo|29|Neutral|encuentro_animal|Un león marino atacó a mi amigo cuando nadaba le mordió la pierna y lo arrastró
278|Victima|34|Emocional|encuentro_animal|Un león marino me mordió la mano ayuda
279|Victima|40|Caotico|encuentro_animal|LEÓN MARINO ME ARRASTRÓ AL AGUA NO PUEDO SALIR AYUDA
280|Victima|28|Neutral|encuentro_animal|Una medusa me picó en el brazo el dolor es insoportable y tengo una bola enorme
281|Victima|32|Emocional|encuentro_animal|Una meduga me picó en el pecho Me cuesta respirar y me siento muy mareado
282|Victima|25|Slang|encuentro_animal|No mames una medusa me picó y sentí que me moría el dolor era fatal
283|Victima|38|Formal|encuentro_animal|Me pico una medusa
284|Victima|34|Neutral|encuentro_animal|Una mantarraya me picó el pie el dolor es tan intenso que no puedo apoyar la pierna
285|Victima|29|Emocional|encuentro_animal|Una mantarraya me picó y el dolor no se va No puedo caminar
286|Victima|40|Slang|encuentro_animal|Wey una mantarraya me picó mientras caminaba en la orilla qué dolor tan culero
287|Victima|27|Neutral|encuentro_animal|Un jabalí me embistió mientras acampaba la herida es superficial pero duele mucho
288|Victima|33|Emocional|encuentro_animal|Un elefante está destrozando el campamento No tenemos dónde escondernos
289|Victima|45|Caotico|encuentro_animal|ELEFANTE DESTROZÓ CAMPAMENTO ATRAPADOS AYUDA
290|Victima|28|Neutral|encuentro_animal|Un jabalí me embistió en la pierna cuando salía del río tengo un corte profundo que no para de sangrar
291|Victima|29|Emocional|encuentro_animal|Una manada de jabalíes está rodeando nuestra carpa No podemos salir se escuchan gruñidos
292|Victima|22|Slang|encuentro_animal|Wey un jabalí me embistió y volé como 3 metros me duele la espalda bien cabrón
293|Victima|38|Formal|encuentro_animal|He sido atacado por un jabalí en el campo presento una herida abierta en el muslo de aproximadamente 10 centímetros
294|Victima|45|Neutral|encuentro_animal|Un alce me persiguió por el bosque tuve que esconderme detrás de unas rocas
295|Victima|31|Emocional|encuentro_animal|Un alce enorme está parado en medio del sendero No nos deja pasar y resopla fuerte
296|Victima|26|Slang|encuentro_animal|No mames un alce casi me aplasta en el bosque no vi por dónde salir corriendo
297|Victima|40|Caotico|encuentro_animal|ALCE EMBISTIÓ CARRO VENTANA ROTA ATRAPADOS AYUDA
298|Victima|33|Neutral|encuentro_animal|Un bisonte se paró frente a nosotros y comenzó a golpear el suelo tuvimos que retroceder muy lento
299|Victima|28|Emocional|encuentro_animal|Un bisonte cargó contra nuestro coche El capó quedó abollado y tenemos miedo de salir
300|Victima|35|Slang|encuentro_animal|Wey un bisonte nos persiguió por la pradera no mames fue como estar en una película del oeste
301|Victima|42|Formal|encuentro_animal|He tenido un encuentro con un bisonte que bloqueaba el paso el animal mostró comportamiento agresivo
302|Victima|27|Neutral|encuentro_animal|Un león marino me mordió la pierna mientras nadaba siento que el agua se tiñó de rojo
303|Victima|34|Emocional|encuentro_animal|Un león marino agarró a mi amigo del brazo y lo arrastró bajo el agua No sale necesito ayuda
304|Victima|29|Slang|encuentro_animal|Wey un león marino me atacó en el muelle y me tiró al agua qué miedo
305|Victima|37|Neutral|encuentro_animal|Un hipopótamo volcó nuestra lancha en el río estamos nadando y no vemos la orilla
306|Victima|24|Emocional|encuentro_animal|Un hipopótamo está atacando nuestra canoa Nos va a voltear no podemos remar
307|Victima|32|Caotico|encuentro_animal|HIPOPÓTAMO VOLCÓ BOTE EN EL RÍO NO LLEGAMOS A LA ORILLA AYUDA
308|Victima|43|Formal|encuentro_animal|He sufrido un ataque de hipopótamo en el río presento contusiones y posible fractura en el brazo
309|Victima|30|Neutral|encuentro_animal|Un elefante destrozó nuestra tienda mientras buscaba comida tuvimos que correr al auto
310|Victima|26|Emocional|encuentro_animal|Un elefante está embistiendo nuestro vehículo El techo está abollado vamos a morir
311|Victima|35|Slang|encuentro_animal|No mames un elefante nos persiguió por la sabana pensé que nos iba a aplastar
312|Victima|28|Neutral|encuentro_animal|Un rinoceronte cargó contra nuestro auto tuvimos que acelerar para escapar
313|Victima|41|Emocional|encuentro_animal|Un rinoceronte está a punto de embestirnos No podemos huir está muy cerca
314|Victima|36|Neutral|encuentro_animal|Una jauría de perros salvajes nos acorraló en el campo tuvimos que subirnos a un árbol
315|Victima|29|Emocional|encuentro_animal|Los perros salvajes están devorando nuestras provisiones Estamos rodeados y no podemos bajar del auto
316|Victima|33|Slang|encuentro_animal|Wey una jauría de perros salvajes nos persiguió por horas no mames no podíamos parar
317|Victima|44|Formal|encuentro_animal|He sufrido el acoso de una jauría de perros salvajes que bloqueaba nuestro camino
318|Victima|31|Neutral|encuentro_animal|Un mono me arrebató la mochila y me arañó el brazo tengo una herida superficial
319|Victima|27|Emocional|encuentro_animal|Una horda de monos nos está atacando en el campamento Tiran piedras y nos quieren morder
320|Victima|38|Slang|encuentro_animal|Wey un mono se me subió encima y me agarró del pelo no me soltaba qué susto
321|Victima|23|Neutral|encuentro_animal|Un gorila me embistió en el santuario tengo moretones en el pecho y el brazo
322|Victima|30|Emocional|encuentro_animal|Un gorila me agarró del brazo y me lanzó contra el suelo No puedo mover el hombro
323|Victima|45|Neutral|encuentro_animal|Un murciélago me mordió la mano mientras dormía tengo una pequeña herida y me preocupa la rabia
324|Victima|29|Emocional|encuentro_animal|Un murciélago voló dentro de la tienda y me mordió la pierna Tengo miedo de tener rabia
325|Victima|33|Slang|encuentro_animal|No mames un murciélago me mordió la mano y ahora me duele la cabeza qué miedo
326|Victima|40|Formal|encuentro_animal|Sufrí una mordedura de murciélago durante la noche requiero evaluación por riesgo de rabia
327|Victima|27|Neutral|encuentro_animal|Un mapache rabioso me persiguió y me mordió el tobillo estoy muy asustado
328|Victima|35|Emocional|encuentro_animal|Un mapache me atacó en el campamento Está espumando y me mordió la mano
329|Victima|22|Slang|encuentro_animal|Wey un mapache me saltó encima en la basura y me arañó la pierna qué pedo
330|Victima|32|Neutral|encuentro_animal|Un zorro se acercó a nuestra carpa y mordió la mochila de mi amigo
331|Victima|39|Emocional|encuentro_animal|Un zorro estaba dentro de nuestra tienda Gruñía y no nos dejaba entrar
332|Victima|28|Caotico|encuentro_animal|ZORRO DENTRO DE LA TIENDA AGRESIVO NO PODEMOS ENTRAR AYUDA
333|Victima|46|Neutral|encuentro_animal|Un castor me mordió la mano mientras intentaba fotografiar su presa
334|Victima|25|Emocional|encuentro_animal|Una nutria me persiguió por el muelle y me mordió el pie Está sangrando
335|Victima|41|Neutral|encuentro_animal|Una foca me mordió la mano cuando intenté alimentarla en el muelle
336|Victima|29|Emocional|encuentro_animal|Una foca me agarró el brazo y me arrastró al agua Logré soltarme pero estoy muy asustada
337|Victima|34|Slang|encuentro_animal|Wey una foca se me acercó y me mordió el dedo no mames qué dolor
338|Victima|37|Neutral|encuentro_animal|Un caimán nos persiguió en el pantano tuvimos que subirnos a una roca
339|Victima|28|Emocional|encuentro_animal|Un caimán está bloqueando el sendero No podemos pasar y está mostrando los dientes
340|Victima|44|Caotico|encuentro_animal|CAIMÁN BLOQUEA EL PASO ATRAPADOS AYUDA RÁPIDO
341|Victima|26|Neutral|encuentro_animal|Una iguana me mordió la mano cuando intenté agarrarla tengo una herida que sangra
342|Victima|33|Emocional|encuentro_animal|Una iguana me arañó la cara con la cola Tengo una cortada profunda en la mejilla
343|Victima|30|Slang|encuentro_animal|Wey una iguana se me tiró encima y me dejó bien rasguñado el brazo
344|Victima|39|Formal|encuentro_animal|He sufrido una mordedura de iguana presento una herida cortante en el antebrazo
345|Victima|27|Neutral|encuentro_animal|Un camaleón me mordió el dedo en el jardín la herida es pequeña pero se infectó
346|Victima|22|Emocional|encuentro_animal|Una tarántula me picó en la espalda Me arde mucho y me siento mareado
347|Victima|35|Neutral|encuentro_animal|Un escorpión me picó en la mano mientras recogía leña el dolor sube por el brazo
348|Victima|31|Emocional|encuentro_animal|Un escorpión me picó en la pierna y ya no la siento El veneno está subiendo rápido
349|Victima|28|Slang|encuentro_animal|No mames un ciempiés me picó en el pie y se me hinchó la pata está bien culero
350|Victima|43|Neutral|encuentro_animal|Un ciempiés me mordió en el cuello mientras dormía la zona está muy inflamada
351|Victima|25|Emocional|encuentro_animal|Una avispa me picó en la lengua Se me está hinchando la boca y no puedo hablar
352|Victima|37|Neutral|encuentro_animal|Un enjambre de abejas nos atacó en el sendero tenemos múltiples picaduras en todo el cuerpo
353|Victima|32|Emocional|encuentro_animal|Me picaron más de 20 abejas Estoy mareado y me cuesta respirar soy alérgico
354|Victima|29|Caotico|encuentro_animal|ENJAMBRE DE ABEJAS NOS ATACÓ PICADURAS EN TODO EL CUERPO AYUDA
355|Victima|40|Formal|encuentro_animal|He sufrido múltiples picaduras de abejas y presento signos de reacción alérgica
356|Victima|34|Neutral|encuentro_animal|Una avispa me picó en la cabeza ahora tengo dolor de cabeza y visión borrosa
357|Victima|28|Emocional|encuentro_animal|Una avispa me picó en el ojo No puedo abrirlo está muy hinchado y me duele mucho
358|Victima|36|Neutral|encuentro_animal|Una garrapata me picó en el cuello la extraje pero tengo fiebre y escalofríos
359|Victima|23|Emocional|encuentro_animal|Tengo una garrapata incrustada en mi espalda No puedo alcanzarla y me da miedo
360|Victima|39|Slang|encuentro_animal|Wey tengo una garrapata en la pierna que no sale ya se me está poniendo la piel roja
361|Victima|45|Neutral|encuentro_animal|Una araña lobo me picó en el pie la herida está enrojecida y me duele al caminar
362|Victima|33|Emocional|encuentro_animal|Una araña me picó en el brazo y ahora tengo calentura Me tiembla todo el cuerpo
363|Victima|27|Slang|encuentro_animal|No mames una araña se escondió en mi zapato y me picó ahora no siento bien la pata
364|Victima|30|Neutral|encuentro_animal|Un pulpo me mordió en el brazo mientras buceaba dejó una marca redonda y duele
365|Victima|40|Emocional|encuentro_animal|Un pulpo me atacó en el agua Me enredó el brazo y no podía respirar del susto
366|Victima|25|Neutral|encuentro_animal|Un erizo de mar me pisó el pie tengo múltiples púas clavadas y dolor intenso
367|Victima|32|Emocional|encuentro_animal|Un pez león me picó la mano mientras buceaba El dolor es insoportable y la mano se está poniendo morada
368|Victima|29|Caotico|encuentro_animal|PEZ LEÓN PICÓ MANO MORADA DUELE MUCHO AYUDA RÁPIDO
369|Victima|41|Formal|encuentro_animal|He sufrido una picadura de pez león presento edema y decoloración en la extremidad
370|Victima|26|Neutral|encuentro_animal|Un caracol cono me picó en la playa sentí un pinchazo y ahora el brazo está entumecido
371|Victima|35|Emocional|encuentro_animal|Un caracol me picó y no puedo mover el brazo El veneno me está subiendo
372|Victima|24|Slang|encuentro_animal|Wey un caracol me picó y no sentí nada hasta que me empezó a arder bien cabrón
373|Victima|38|Neutral|encuentro_animal|Un cocodrilo de agua salada nos persiguió en la lancha tuvimos que acelerar a fondo
374|Victima|31|Emocional|encuentro_animal|Un cocodrilo saltó del agua y casi atrapa a mi amigo Estamos en la orilla y no podemos acercarnos
375|Victima|22|Slang|encuentro_animal|No mames un cocodrilo nos estuvo siguiendo por el río no nos quitaba la mirada
376|Victima|44|Neutral|encuentro_animal|Un puma estaba en el árbol sobre nosotros bajó la cabeza y se quedó viéndonos
377|Victima|28|Emocional|encuentro_animal|Un puma se paró en medio del camino y nos rugió No sabemos si correr o quedarnos quietos
378|Victima|34|Slang|encuentro_animal|Wey en el sendero nos encontramos con un puma se quedó viéndonos y luego se fue lento
379|Victima|39|Formal|encuentro_animal|He tenido un avistamiento de un puma en el sendero el animal mostró comportamiento de acecho
380|Victima|27|Caotico|encuentro_animal|PUMA NOS SIGUE EN EL SENDERO MUCHO MIEDO AYUDA AYUDA
381|Victima|33|Neutral|encuentro_animal|Un lince me mordió la mano cuando intenté acariciarlo la herida es profunda
382|Victima|26|Emocional|encuentro_animal|Un lince saltó sobre mí Tengo arañazos en la cara y el pecho
383|Victima|30|Slang|encuentro_animal|Wey un lince me atacó por la espalda no lo vi venir me dejó bien rasguñado
384|Victima|35|Neutral|encuentro_animal|Un ciervo me embistió en el bosque tengo un moretón en el costado y me duele al respirar
385|Victima|42|Emocional|encuentro_animal|Un ciervo se paró frente al coche y no se mueve No podemos pasar y está muy cerca
386|Victima|28|Neutral|encuentro_animal|Un alce me pisó la pierna mientras caminaba en el bosque no puedo apoyar el pie
387|Victima|37|Emocional|encuentro_animal|Un oso negro está en la cocina de la cabaña Destrozó la nevera y no podemos entrar
388|Victima|25|Slang|encuentro_animal|Wey un oso negro entró a la cabaña y se comió toda la comida qué miedo
389|Victima|40|Formal|encuentro_animal|He tenido un encuentro con un oso negro que accedió a la vivienda requiero asistencia
390|Victima|32|Caotico|encuentro_animal|OSO DENTRO DE LA CABINA DESTROZÓ TODO ATRAPADOS AYUDA
391|Victima|29|Neutral|encuentro_animal|Un zorro salvaje me mordió la pierna cuando intenté ahuyentarlo de la basura
392|Victima|35|Emocional|encuentro_animal|Un zorro se metió a la tienda y me mordió la mano Está sangrando y me preocupa la rabia
393|Victima|24|Slang|encuentro_animal|Wey un zorro se llevó mi zapato y me mordió el pie no mames
394|Victima|38|Neutral|encuentro_animal|Una serpiente verde me picó en la pierna en el jardín el área está enrojecida y duele
395|Victima|29|Emocional|encuentro_animal|Una serpiente me picó en la mano mientras trabajaba en el campo Siento hormigueo y mareo
396|Victima|41|Neutral|encuentro_animal|Un ave rapaz me atacó en la cabeza tengo arañazos profundos en el cuero cabelludo
397|Victima|31|Emocional|encuentro_animal|Un buitre me picoteó el brazo y me dejó una herida abierta Tengo miedo de que se infecte
398|Victima|27|Slang|encuentro_animal|Wey un pájaro enorme me atacó en la cabeza casi me saca un ojo
399|Victima|43|Formal|encuentro_animal|He sufrido una agresión por parte de un ave rapaz presento laceraciones en el cuero cabelludo
400|Victima|30|Neutral|tormenta_arena|Una tormenta de arena nos envolvió en el desierto no veo nada y me cuesta respirar
