id|rol|edad|estilo|categoria_x|text
269|Victima|66|Formal|ataque_cardiaco|Dolor en el pecho que sube al brazo y mandíbula
270|Victima|25|Caotico|ahogamiento|CASI ME AHOGO EN LA PLAYA AYUDA
271|Victima|35|Neutral|trauma|Me caí de la bicicleta y me raspé todo el brazo está sangrando
272|Victima|47|Emocional|derrame_cerebral|Mi abuelo no puede mover el lado izquierdo del cuerpo
273|Victima|30|Slang|herida_balazo|Me chingaron wey me dieron un balazo
274|Victima|54|Neutral|congelamiento|Tengo congelamiento en los dedos de los pies
275|Victima|33|Caotico|hemorragia_grave|SANGRE MUCHA SANGRE AYUDA
276|Victima|42|Emocional|anafilaxia|Me picó una abeja y no puedo respirar tengo miedo
277|Victima|49|Neutral|intoxicacion|Mi hermano tomó pastillas y no despierta
278|Victima|26|Slang|atragantamiento|No mames me atoré con un hueso
279|Victima|64|Formal|ataque_cardiaco|Dolor en el pecho y dificultad para respirar
280|Victima|23|Caotico|ahogamiento|ME AHOGUÉ EN EL RÍO AYUDA
281|Victima|38|Neutral|trauma|Me caí de la moto y me fracturé la pierna
282|Victima|45|Emocional|derrame_cerebral|Mi mamá tiene la boca torcida y no habla
283|Victima|32|Slang|herida_balazo|Wey me dieron un balazo en el brazo
284|Victima|55|Neutral|congelamiento|No siento los dedos por el frío
285|Victima|34|Caotico|hemorragia_grave|ME CORTÉ Y NO PARA DE SANGRAR
286|Victima|41|Emocional|anafilaxia|Se me cierra la garganta por una picadura
287|Victima|50|Neutral|intoxicacion|Mi esposo tomó pastillas y no responde
288|Victima|29|Slang|atragantamiento|Wey no puedo respirar me atoré
289|Victima|67|Formal|ataque_cardiaco|Dolor torácico intenso y sudoración
290|Victima|24|Caotico|ahogamiento|CASI ME AHOGO AYUDA
291|Victima|37|Neutral|trauma|Me caí de un árbol y me fracturé el brazo
292|Victima|48|Emocional|derrame_cerebral|Mi papá no puede hablar ni mover la cara
293|Victima|31|Slang|herida_balazo|Me dieron un balazo wey
294|Victima|56|Neutral|congelamiento|Tengo los dedos congelados y no los siento
295|Victima|35|Caotico|hemorragia_grave|SANGRE NO PARA AYUDA
296|Victima|43|Emocional|anafilaxia|No puedo respirar por una picadura
297|Victima|51|Neutral|intoxicacion|Mi mamá tomó pastillas y no despierta
298|Victima|28|Slang|atragantamiento|Wey no respiro me atoré
299|Victima|69|Formal|ataque_cardiaco|Dolor en el pecho y el brazo izquierdo
300|Victima|26|Caotico|ahogamiento|ME AHOGUÉ AYUDA
301|Victima|44|Neutral|trauma|Me caí de la escalera y me fracturé la pierna
302|Victima|49|Emocional|derrame_cerebral|Mi esposo no puede hablar ni mover la cara
303|Victima|33|Slang|herida_balazo|No mames me dieron un balazo en la pierna
304|Victima|58|Neutral|congelamiento|Mis dedos están blancos y no los siento
305|Victima|36|Caotico|hemorragia_grave|ME CORTÉ EL BRAZO SANGRE AYUDA
306|Victima|45|Emocional|anafilaxia|Se me está cerrando la garganta no puedo respirar
307|Victima|52|Neutral|intoxicacion|Mi hijo tomó algo y no despierta
308|Victima|30|Slang|atragantamiento|No mames me atoré con la comida
309|Victima|70|Formal|ataque_cardiaco|Dolor en el pecho y falta de aire
310|Victima|27|Caotico|ahogamiento|CASI ME AHOGO AYUDA AYUDA
311|Victima|40|Neutral|trauma|Me caí de la bicicleta y me fracturé el brazo
312|Victima|46|Emocional|derrame_cerebral|Mi mamá tiene la cara torcida no habla
313|Victima|34|Slang|herida_balazo|Wey me dieron un balazo en la pierna
314|Victima|55|Neutral|congelamiento|Tengo congelamiento en las manos
315|Victima|32|Caotico|hemorragia_grave|SANGRE MUCHA SANGRE AYUDA RÁPIDO
316|Victima|44|Emocional|anafilaxia|No puedo respirar por la picadura de una abeja
317|Victima|53|Neutral|intoxicacion|Mi hermana tomó pastillas y no responde
318|Victima|29|Slang|atragantamiento|Wey me atoré con un hueso no respiro
319|Victima|68|Formal|ataque_cardiaco|Dolor intenso en el pecho y brazo izquierdo
320|Victima|25|Caotico|ahogamiento|ME AHOGUÉ EN EL MAR AYUDA
321|Victima|42|Neutral|trauma|Me caí de la moto y me fracturé la pierna
322|Victima|47|Emocional|derrame_cerebral|Mi papá no puede mover el brazo ni hablar
323|Victima|35|Slang|herida_balazo|No mames me dieron un balazo en la pierna
324|Victima|57|Neutral|congelamiento|No siento los dedos de los pies
325|Victima|33|Caotico|hemorragia_grave|ME CORTÉ Y NO PARA DE SANGRAR AYUDA
326|Victima|46|Emocional|anafilaxia|Se me cierra la garganta por una picadura de avispa
327|Victima|54|Neutral|intoxicacion|Mi esposo tomó algo y no despierta
328|Victima|31|Slang|atragantamiento|Wey no puedo respirar me atoré
329|Victima|66|Formal|ataque_cardiaco|Dolor en el pecho y sudoración fría
330|Victima|28|Caotico|ahogamiento|CASI ME AHOGO EN EL RÍO AYUDA
331|Victima|43|Neutral|trauma|Me caí de las escaleras y me fracturé la muñeca
332|Victima|50|Emocional|derrame_cerebral|Mi hermana tiene la boca torcida no habla
333|Victima|36|Slang|herida_balazo|Me chingaron me dieron un balazo en la pierna
334|Victima|59|Neutral|congelamiento|Mis dedos están congelados y no los siento
335|Victima|34|Caotico|hemorragia_grave|ME CORTÉ LA PIERNA Y NO PARA DE SANGRAR
336|Victima|47|Emocional|anafilaxia|No puedo respirar por una picadura de abeja
337|Victima|55|Neutral|intoxicacion|Mi hijo tomó pastillas y no despierta
338|Victima|32|Slang|atragantamiento|No mames me atoré con la comida no respiro
339|Victima|69|Formal|ataque_cardiaco|Dolor en el pecho que sube al brazo
340|Victima|29|Caotico|ahogamiento|ME AHOGUÉ EN LA ALBERCA AYUDA
341|Victima|45|Neutral|trauma|Me caí de un segundo piso y me fracturé la pierna
342|Victima|51|Emocional|derrame_cerebral|Mi esposo no puede mover el lado izquierdo
343|Victima|37|Slang|herida_balazo|Wey me dieron un balazo en la pierna
344|Victima|60|Neutral|congelamiento|Tengo congelamiento en los dedos de las manos
345|Victima|35|Caotico|hemorragia_grave|SANGRE NO PARA AYUDA AYUDA
346|Victima|48|Emocional|anafilaxia|Se me está cerrando la garganta no puedo respirar
347|Victima|56|Neutral|intoxicacion|Mi hermana tomó pastillas y no responde
348|Victima|33|Slang|atragantamiento|Wey me atoré con un hueso no respiro
349|Victima|70|Formal|ataque_cardiaco|Dolor torácico intenso y falta de aire
350|Victima|30|Caotico|ahogamiento|CASI ME AHOGO EN LA PLAYA AYUDA
351|Victima|41|Neutral|trauma|Me caí de la bicicleta y me fracturé el brazo
352|Victima|49|Emocional|derrame_cerebral|Mi papá tiene la cara torcida no habla
353|Victima|38|Slang|herida_balazo|No mames me dieron un balazo en el hombro
354|Victima|54|Neutral|congelamiento|Mis manos están blancas y no las siento
355|Victima|34|Caotico|hemorragia_grave|ME CORTÉ EL BRAZO Y NO PARA DE SANGRAR
356|Victima|46|Emocional|anafilaxia|Me picó una avispa y no puedo respirar
357|Victima|53|Neutral|intoxicacion|Mi hermano tomó algo y no despierta
358|Victima|31|Slang|atragantamiento|Wey no respiro me atoré
359|Victima|67|Formal|ataque_cardiaco|Dolor en el pecho y brazo izquierdo
360|Victima|27|Caotico|ahogamiento|ME AHOGUÉ EN EL RÍO AYUDA
361|Victima|44|Neutral|trauma|Me caí de la escalera y me fracturé la pierna
362|Victima|50|Emocional|derrame_cerebral|Mi mamá no puede mover la cara ni hablar
363|Victima|36|Slang|herida_balazo|Wey me dieron un balazo en la pierna
364|Victima|58|Neutral|congelamiento|No siento los dedos de los pies
365|Victima|33|Caotico|hemorragia_grave|SANGRE MUCHA SANGRE AYUDA
366|Victima|47|Emocional|anafilaxia|No puedo respirar por una picadura de abeja
367|Victima|55|Neutral|intoxicacion|Mi esposa tomó pastillas y no despierta
368|Victima|32|Slang|atragantamiento|No mames me atoré con la comida
369|Victima|68|Formal|ataque_cardiaco|Dolor en el pecho y sudoración
370|Victima|29|Caotico|ahogamiento|CASI ME AHOGO AYUDA
371|Victima|42|Neutral|trauma|Me caí de la moto y me fracturé la pierna
372|Victima|48|Emocional|derrame_cerebral|Mi papá tiene la boca torcida no habla
373|Victima|37|Slang|herida_balazo|No mames me dieron un balazo
374|Victima|56|Neutral|congelamiento|Tengo congelamiento en los dedos
375|Victima|34|Caotico|hemorragia_grave|ME CORTÉ Y NO PARA DE SANGRAR
376|Victima|45|Emocional|anafilaxia|Se me cierra la garganta por una picadura
377|Victima|52|Neutral|intoxicacion|Mi hijo tomó pastillas y no responde
378|Victima|30|Slang|atragantamiento|Wey no puedo respirar me atoré
379|Victima|66|Formal|ataque_cardiaco|Dolor en el pecho y brazo izquierdo
380|Victima|28|Caotico|ahogamiento|ME AHOGUÉ EN LA PLAYA AYUDA
381|Victima|43|Neutral|trauma|Me caí de las escaleras y me fracturé la muñeca
382|Victima|49|Emocional|derrame_cerebral|Mi esposa no puede mover el lado izquierdo
383|Victima|35|Slang|herida_balazo|Wey me dieron un balazo en la pierna
384|Victima|57|Neutral|congelamiento|No siento mis manos por el frío
385|Victima|32|Caotico|hemorragia_grave|ME CORTÉ LA PIERNA SANGRE AYUDA
386|Victima|46|Emocional|anafilaxia|No puedo respirar por una picadura de avispa
387|Victima|54|Neutral|intoxicacion|Mi hermana tomó pastillas y no despierta
388|Victima|31|Slang|atragantamiento|Wey me atoré con un hueso
389|Victima|69|Formal|ataque_cardiaco|Dolor torácico y falta de aire
390|Victima|29|Caotico|ahogamiento|CASI ME AHOGO EN EL RÍO
391|Victima|44|Neutral|trauma|Me caí de la bicicleta y me fracturé el brazo
392|Victima|50|Emocional|derrame_cerebral|Mi papá tiene la cara torcida
393|Victima|38|Slang|herida_balazo|No mames me dieron un balazo en el hombro
394|Victima|55|Neutral|congelamiento|Mis dedos están congelados
395|Victima|33|Caotico|hemorragia_grave|SANGRE NO PARA AYUDA
396|Victima|47|Emocional|anafilaxia|Se me está cerrando la garganta
397|Victima|53|Neutral|intoxicacion|Mi esposo tomó pastillas y no despierta
398|Victima|32|Slang|atragantamiento|Wey no respiro me atoré
399|Victima|67|Formal|ataque_cardiaco|Dolor en el pecho y brazo
400|Victima|30|Caotico|ahogamiento|ME AHOGUÉ AYUDA
