id|rol|edad|emocion|categoria_x|text
245|Victima|35|panico|hemorragia_grave|¡ME CORTÉ EL BRAZO! ¡NO PARA DE SANGRAR! ¡AYUDA!
246|Victima|42|miedo|anafilaxia|Me picó una abeja y se me está cerrando la garganta tengo miedo
247|Victima|49|neutral|intoxicacion|Mi hermana tomó demasiadas pastillas y no despierta
248|Victima|23|ansiedad|atragantamiento|No mames mi compa se atoró con un hueso y no respira
249|Victima|68|neutral|ataque_cardiaco|Dolor en el pecho acompañado de náuseas y sudoración
250|Victima|30|panico|ahogamiento|¡CASI ME AHOGO EN LA ALBERCA! ¡TOSO SANGRE! ¡AYUDA!
251|Victima|33|neutral|trauma|Me cayó una tabla con clavos en la pierna se me atravesó y no deja de sangrar
252|Victima|44|miedo|derrame_cerebral|Mi esposa no puede hablar y tiene la boca torcida, tengo mucho miedo
253|Victima|29|ansiedad|herida_balazo|Me dieron un balazo en la pierna wey no para de sangrar
254|Victima|56|neutral|congelamiento|Mis manos están blancas y no las siento por el frío
255|Victima|32|panico|hemorragia_grave|¡ME CORTÉ LA PIERNA CON UNA SIERRA! ¡SANGRE! ¡AYUDA!
256|Victima|41|miedo|anafilaxia|Me picó una avispa y no puedo respirar se me cierra la garganta, tengo miedo
257|Victima|48|neutral|intoxicacion|Mi mamá se tomó unas pastillas y no responde
258|Victima|27|ansiedad|atragantamiento|Wey mi niño se atoró con un juguete no respira
259|Victima|65|neutral|ataque_cardiaco|Dolor torácico con irradiación al brazo izquierdo y dificultad respiratoria
260|Victima|22|panico|ahogamiento|¡ME AHOGUÉ EN EL MAR! ¡NO PUEDO RESPIRAR! ¡AYUDA!
261|Victima|39|neutral|trauma|Me caí de las escaleras y me golpeé la cabeza veo borroso
262|Victima|46|miedo|derrame_cerebral|Mi papá no puede hablar y tiene la cara torcida ayuda, tengo miedo
263|Victima|34|ansiedad|herida_balazo|No mames me dieron un balazo en la pierna
264|Victima|53|neutral|congelamiento|Mis dedos están negros por el frío y no los siento
265|Victima|31|panico|hemorragia_grave|¡ME CORTÉ LA MANO! ¡SANGRE! ¡AYUDA!
266|Victima|43|miedo|anafilaxia|Me comí un marisco y se me hincha la garganta no puedo respirar, tengo miedo
267|Victima|50|neutral|intoxicacion|Mi hija tomó algo que no debía y no despierta
268|Victima|28|ansiedad|atragantamiento|Wey me atoré con la comida no respiro
269|Victima|66|neutral|ataque_cardiaco|Dolor en el pecho que sube al brazo y mandíbula
270|Victima|25|panico|ahogamiento|¡CASI ME AHOGO EN LA PLAYA! ¡AYUDA!
271|Victima|35|neutral|trauma|Me caí de la bicicleta y me raspé todo el brazo está sangrando
272|Victima|47|miedo|derrame_cerebral|Mi abuelo no puede mover el lado izquierdo del cuerpo, tengo miedo
273|Victima|30|ansiedad|herida_balazo|Me chingaron wey me dieron un balazo
274|Victima|54|neutral|congelamiento|Tengo congelamiento en los dedos de los pies
275|Victima|33|panico|hemorragia_grave|¡SANGRE! ¡MUCHA SANGRE! ¡AYUDA!
276|Victima|42|miedo|anafilaxia|Me picó una abeja y no puedo respirar tengo miedo
277|Victima|49|neutral|intoxicacion|Mi hermano tomó pastillas y no despierta
278|Victima|26|ansiedad|atragantamiento|No mames me atoré con un hueso
279|Victima|64|neutral|ataque_cardiaco|Dolor en el pecho y dificultad para respirar
280|Victima|23|panico|ahogamiento|¡ME AHOGUÉ EN EL RÍO! ¡AYUDA!
281|Victima|38|neutral|trauma|Me caí de la moto y me fracturé la pierna
282|Victima|45|miedo|derrame_cerebral|Mi mamá tiene la boca torcida y no habla, tengo mucho miedo
283|Victima|32|ansiedad|herida_balazo|Wey me dieron un balazo en el brazo
284|Victima|55|neutral|congelamiento|No siento los dedos por el frío
285|Victima|34|panico|hemorragia_grave|¡ME CORTÉ! ¡NO PARA DE SANGRAR! ¡AYUDA!
286|Victima|41|miedo|anafilaxia|Se me cierra la garganta por una picadura, tengo miedo
287|Victima|50|neutral|intoxicacion|Mi esposo tomó pastillas y no responde
288|Victima|29|ansiedad|atragantamiento|Wey no puedo respirar me atoré
289|Victima|67|neutral|ataque_cardiaco|Dolor torácico intenso y sudoración
290|Victima|24|panico|ahogamiento|¡CASI ME AHOGO! ¡AYUDA!
291|Victima|37|neutral|trauma|Me caí de un árbol y me fracturé el brazo
292|Victima|48|miedo|derrame_cerebral|Mi papá no puede hablar ni mover la cara, tengo miedo
293|Victima|31|ansiedad|herida_balazo|Me dieron un balazo wey
294|Victima|56|neutral|congelamiento|Tengo los dedos congelados y no los siento
295|Victima|35|panico|hemorragia_grave|¡SANGRE! ¡NO PARA! ¡AYUDA!
296|Victima|43|miedo|anafilaxia|No puedo respirar por una picadura, tengo miedo
297|Victima|51|neutral|intoxicacion|Mi mamá tomó pastillas y no despierta
298|Victima|28|ansiedad|atragantamiento|Wey no respiro me atoré
299|Victima|69|neutral|ataque_cardiaco|Dolor en el pecho y el brazo izquierdo
300|Victima|26|panico|ahogamiento|¡ME AHOGUÉ! ¡AYUDA!
301|Victima|44|neutral|trauma|Me caí de la escalera y me fracturé la pierna
302|Victima|49|miedo|derrame_cerebral|Mi esposo no puede hablar ni mover la cara, tengo mucho miedo
303|Victima|33|ansiedad|herida_balazo|No mames me dieron un balazo en la pierna
304|Victima|58|neutral|congelamiento|Mis dedos están blancos y no los siento
305|Victima|36|panico|hemorragia_grave|¡ME CORTÉ EL BRAZO! ¡SANGRE! ¡AYUDA!
306|Victima|45|miedo|anafilaxia|Se me está cerrando la garganta no puedo respirar, tengo miedo
307|Victima|52|neutral|intoxicacion|Mi hijo tomó algo y no despierta
308|Victima|30|ansiedad|atragantamiento|No mames me atoré con la comida
309|Victima|70|neutral|ataque_cardiaco|Dolor en el pecho y falta de aire
310|Victima|27|panico|ahogamiento|¡CASI ME AHOGO! ¡AYUDA! ¡AYUDA!
311|Victima|40|neutral|trauma|Me caí de la bicicleta y me fracturé el brazo
312|Victima|46|miedo|derrame_cerebral|Mi mamá tiene la cara torcida no habla, tengo miedo
313|Victima|34|ansiedad|herida_balazo|Wey me dieron un balazo en la pierna
314|Victima|55|neutral|congelamiento|Tengo congelamiento en las manos
315|Victima|32|panico|hemorragia_grave|¡SANGRE! ¡MUCHA SANGRE! ¡AYUDA! ¡RÁPIDO!
316|Victima|44|miedo|anafilaxia|No puedo respirar por la picadura de una abeja, tengo miedo
317|Victima|53|neutral|intoxicacion|Mi hermana tomó pastillas y no responde
318|Victima|29|ansiedad|atragantamiento|Wey me atoré con un hueso no respiro
319|Victima|68|neutral|ataque_cardiaco|Dolor intenso en el pecho y brazo izquierdo
320|Victima|25|panico|ahogamiento|¡ME AHOGUÉ EN EL MAR! ¡AYUDA!
321|Victima|42|neutral|trauma|Me caí de la moto y me fracturé la pierna
322|Victima|47|miedo|derrame_cerebral|Mi papá no puede mover el brazo ni hablar, tengo miedo
323|Victima|35|ansiedad|herida_balazo|No mames me dieron un balazo en la pierna
324|Victima|57|neutral|congelamiento|No siento los dedos de los pies
325|Victima|33|panico|hemorragia_grave|¡ME CORTÉ! ¡NO PARA DE SANGRAR! ¡AYUDA!
326|Victima|46|miedo|anafilaxia|Se me cierra la garganta por una picadura de avispa, tengo miedo
327|Victima|54|neutral|intoxicacion|Mi esposo tomó algo y no despierta
328|Victima|31|ansiedad|atragantamiento|Wey no puedo respirar me atoré
329|Victima|66|neutral|ataque_cardiaco|Dolor en el pecho y sudoración fría
330|Victima|28|panico|ahogamiento|¡CASI ME AHOGO EN EL RÍO! ¡AYUDA!
331|Victima|43|neutral|trauma|Me caí de las escaleras y me fracturé la muñeca
332|Victima|50|miedo|derrame_cerebral|Mi hermana tiene la boca torcida no habla, tengo mucho miedo
333|Victima|36|ansiedad|herida_balazo|Me chingaron me dieron un balazo en la pierna
334|Victima|59|neutral|congelamiento|Mis dedos están congelados y no los siento
335|Victima|34|panico|hemorragia_grave|¡ME CORTÉ LA PIERNA! ¡NO PARA DE SANGRAR! ¡AYUDA!
336|Victima|47|miedo|anafilaxia|No puedo respirar por una picadura de abeja, tengo miedo
337|Victima|55|neutral|intoxicacion|Mi hijo tomó pastillas y no despierta
338|Victima|32|ansiedad|atragantamiento|No mames me atoré con la comida no respiro
339|Victima|69|neutral|ataque_cardiaco|Dolor en el pecho que sube al brazo
340|Victima|29|panico|ahogamiento|¡ME AHOGUÉ EN LA ALBERCA! ¡AYUDA!
341|Victima|45|neutral|trauma|Me caí de un segundo piso y me fracturé la pierna
342|Victima|51|miedo|derrame_cerebral|Mi esposo no puede mover el lado izquierdo, tengo miedo
343|Victima|37|ansiedad|herida_balazo|Wey me dieron un balazo en la pierna
344|Victima|60|neutral|congelamiento|Tengo congelamiento en los dedos de las manos
345|Victima|35|panico|hemorragia_grave|¡SANGRE! ¡NO PARA! ¡AYUDA! ¡AYUDA!
346|Victima|48|miedo|anafilaxia|Se me está cerrando la garganta no puedo respirar, tengo miedo
347|Victima|56|neutral|intoxicacion|Mi hermana tomó pastillas y no responde
348|Victima|33|ansiedad|atragantamiento|Wey me atoré con un hueso no respiro
349|Victima|70|neutral|ataque_cardiaco|Dolor torácico intenso y falta de aire
350|Victima|30|panico|ahogamiento|¡CASI ME AHOGO EN LA PLAYA! ¡AYUDA!
351|Victima|41|neutral|trauma|Me caí de la bicicleta y me fracturé el brazo
352|Victima|49|miedo|derrame_cerebral|Mi papá tiene la cara torcida no habla, tengo miedo
353|Victima|38|ansiedad|herida_balazo|No mames me dieron un balazo en el hombro
354|Victima|54|neutral|congelamiento|Mis manos están blancas y no las siento
355|Victima|34|panico|hemorragia_grave|¡ME CORTÉ EL BRAZO! ¡NO PARA DE SANGRAR! ¡AYUDA!
356|Victima|46|miedo|anafilaxia|Me picó una avispa y no puedo respirar, tengo miedo
357|Victima|53|neutral|intoxicacion|Mi hermano tomó algo y no despierta
358|Victima|31|ansiedad|atragantamiento|Wey no respiro me atoré
359|Victima|67|neutral|ataque_cardiaco|Dolor en el pecho y brazo izquierdo
360|Victima|27|panico|ahogamiento|¡ME AHOGUÉ EN EL RÍO! ¡AYUDA!
361|Victima|44|neutral|trauma|Me caí de la escalera y me fracturé la pierna
362|Victima|50|miedo|derrame_cerebral|Mi mamá no puede mover la cara ni hablar, tengo mucho miedo
363|Victima|36|ansiedad|herida_balazo|Wey me dieron un balazo en la pierna
364|Victima|58|neutral|congelamiento|No siento los dedos de los pies
365|Victima|33|panico|hemorragia_grave|¡SANGRE! ¡MUCHA SANGRE! ¡AYUDA!
366|Victima|47|miedo|anafilaxia|No puedo respirar por una picadura de abeja, tengo miedo
367|Victima|55|neutral|intoxicacion|Mi esposa tomó pastillas y no despierta
368|Victima|32|ansiedad|atragantamiento|No mames me atoré con la comida
369|Victima|68|neutral|ataque_cardiaco|Dolor en el pecho y sudoración
370|Victima|29|panico|ahogamiento|¡CASI ME AHOGO! ¡AYUDA!
371|Victima|42|neutral|trauma|Me caí de la moto y me fracturé la pierna
372|Victima|48|miedo|derrame_cerebral|Mi papá tiene la boca torcida no habla, tengo miedo
373|Victima|37|ansiedad|herida_balazo|No mames me dieron un balazo
374|Victima|56|neutral|congelamiento|Tengo congelamiento en los dedos
375|Victima|34|panico|hemorragia_grave|¡ME CORTÉ! ¡NO PARA DE SANGRAR! ¡AYUDA!
376|Victima|45|miedo|anafilaxia|Se me cierra la garganta por una picadura, tengo miedo
377|Victima|52|neutral|intoxicacion|Mi hijo tomó pastillas y no responde
378|Victima|30|ansiedad|atragantamiento|Wey no puedo respirar me atoré
379|Victima|66|neutral|ataque_cardiaco|Dolor en el pecho y brazo izquierdo
380|Victima|28|panico|ahogamiento|¡ME AHOGUÉ EN LA PLAYA! ¡AYUDA!
381|Victima|43|neutral|trauma|Me caí de las escaleras y me fracturé la muñeca
382|Victima|49|miedo|derrame_cerebral|Mi esposa no puede mover el lado izquierdo, tengo mucho miedo
383|Victima|35|ansiedad|herida_balazo|Wey me dieron un balazo en la pierna
384|Victima|57|neutral|congelamiento|No siento mis manos por el frío
385|Victima|32|panico|hemorragia_grave|¡ME CORTÉ LA PIERNA! ¡SANGRE! ¡AYUDA!
386|Victima|46|miedo|anafilaxia|No puedo respirar por una picadura de avispa, tengo miedo
387|Victima|54|neutral|intoxicacion|Mi hermana tomó pastillas y no despierta
388|Victima|31|ansiedad|atragantamiento|Wey me atoré con un hueso
389|Victima|69|neutral|ataque_cardiaco|Dolor torácico y falta de aire
390|Victima|29|panico|ahogamiento|¡CASI ME AHOGO EN EL RÍO! ¡AYUDA!
391|Victima|44|neutral|trauma|Me caí de la bicicleta y me fracturé el brazo
392|Victima|50|miedo|derrame_cerebral|Mi papá tiene la cara torcida, tengo miedo
393|Victima|38|ansiedad|herida_balazo|No mames me dieron un balazo en el hombro
394|Victima|55|neutral|congelamiento|Mis dedos están congelados
395|Victima|33|panico|hemorragia_grave|¡SANGRE! ¡NO PARA! ¡AYUDA!
396|Victima|47|miedo|anafilaxia|Se me está cerrando la garganta, tengo miedo
397|Victima|53|neutral|intoxicacion|Mi esposo tomó pastillas y no despierta
398|Victima|32|ansiedad|atragantamiento|Wey no respiro me atoré
399|Victima|67|neutral|ataque_cardiaco|Me duele mucho el pecho y brazo
400|Victima|30|panico|ahogamiento|¡ME AHOGUÉ! ¡AYUDA!
401|Victima|34|panico|ataque_cardiaco|¡DIOS MÍO! ¡ME DUELE EL PECHO! ¡NO PUEDO RESPIRAR! ¡AYUDA!
402|Victima|28|panico|hemorragia_grave|¡POR FAVOR DIOS! ¡NO PARA DE SANGRAR! ¡ME VOY A MORIR!
403|Victima|41|panico|trauma|¡DIOS SANTO! ¡ME CAÍ DE UN ANDAMIO! ¡NO SIENTO LAS PIERNAS!
404|Victima|23|panico|herida_balazo|¡DIOS MÍO AYÚDAME! ¡ME DISPARARON! ¡SANGRA MUCHO!
405|Victima|36|panico|ahogamiento|¡DIOS MÍO! ¡CASI ME AHOGO! ¡TOSO SANGRE!
406|Victima|29|panico|anafilaxia|¡POR FAVOR DIOS! ¡SE ME CIERRA LA GARGANTA! ¡NO PUEDO RESPIRAR!
407|Victima|45|panico|convulsion|¡DIOS SANTO! ¡MI HIJO ESTÁ CONVULSIONANDO! ¡AYUDA!
408|Victima|32|panico|intoxicacion|¡DIOS MÍO AYÚDAME! ¡MI ESPOSA TOMÓ PASTILLAS! ¡NO DESPIERTA!
409|Victima|50|panico|trauma|¡POR FAVOR DIOS! ¡ME QUEBRÉ LA CADERA! ¡NO PUEDO MOVERME!
410|Victima|27|panico|hemorragia_grave|¡DIOS SANTO! ¡ME CORTÉ LA MANO! ¡SANGRE POR TODOS LADOS!
411|Victima|39|panico|ataque_cardiaco|¡DIOS MÍO! ¡EL DOLOR EN EL PECHO ES HORRIBLE! ¡NO PUEDO RESPIRAR!
412|Victima|31|panico|trauma|¡POR FAVOR DIOS! ¡ME CAÍ DE UN SEGUNDO PISO! ¡NO SIENTO LAS PIERNAS!
413|Victima|43|panico|intoxicacion|¡DIOS SANTO! ¡MI HERMANO TOMÓ ALGO! ¡NO RESPONDE!
414|Victima|26|panico|anafilaxia|¡DIOS MÍO AYÚDAME! ¡SE ME ESTÁ CERRANDO LA GARGANTA! ¡NO PUEDO RESPIRAR!
415|Victima|48|panico|hemorragia_grave|¡POR FAVOR DIOS! ¡NO PARA DE SANGRAR! ¡ME ESTOY MAREANDO!
416|Victima|38|miedo|ataque_cardiaco|Dios mío, me duele el pecho y se me sube al brazo, tengo mucho miedo
417|Victima|30|miedo|trauma|Por favor Dios, me caí de la moto y veo el hueso, no sé qué hacer
418|Victima|42|miedo|derrame_cerebral|Dios santo, mi papá no puede hablar ni mover la cara, necesito ayuda
419|Victima|26|miedo|anafilaxia|Dios mío ayúdame, me picó una abeja y no puedo respirar
420|Victima|33|miedo|hemorragia_grave|Por favor Dios, no para de sangrar y me estoy mareando
421|Victima|39|miedo|intoxicacion|Dios mío, mi hermana tomó pastillas y no despierta, tengo mucho miedo
422|Victima|22|miedo|ahogamiento|Dios santo, casi me ahogo en el río y tos con sangre
423|Victima|44|miedo|convulsion|Por favor Dios, mi hijo lleva 5 minutos convulsionando, no sé qué hacer
424|Victima|31|miedo|trauma|Dios mío ayúdame, me caí de la escalera y no puedo mover la pierna
425|Victima|55|miedo|ataque_cardiaco|Dios mío, siento que me voy a morir, el dolor en el pecho es horrible
426|Victima|47|miedo|trauma|Dios mío, mi esposo chocó y está inconsciente, no respira, tengo mucho miedo
427|Victima|28|miedo|herida_balazo|Por favor Dios, me dieron un balazo en la pierna y no para de sangrar
428|Victima|52|miedo|intoxicacion|Dios santo, mi mamá se tomó un frasco de pastillas y no despierta
429|Victima|34|miedo|trauma|Dios mío ayúdame, me caí de un segundo piso y no siento las piernas
430|Victima|48|miedo|anafilaxia|Por favor Dios, se me está cerrando la garganta por una picadura de avispa
431|Victima|30|ansiedad|ataque_cardiaco|Dios mío, me duele el pecho y no sé si es grave o solo estoy nervioso, no sé qué hacer
432|Victima|35|ansiedad|hemorragia_grave|Por favor Dios, no para de sangrar pero no sé si es tan grave, tengo miedo de exagerar
433|Victima|28|ansiedad|trauma|Dios santo, me caí y me duele la cabeza, no sé si ir al hospital o esperar
434|Victima|42|ansiedad|intoxicacion|Dios mío ayúdame, mi hijo tomó algo pero no sé qué fue, estoy desesperado
435|Victima|26|ansiedad|anafilaxia|Por favor Dios, me picó una abeja y se me está hinchando la mano, no sé si es alergia
436|Victima|33|ansiedad|convulsion|Dios mío, mi hermano está temblando pero no sé si es convulsión o solo frío, no sé qué hacer
437|Victima|45|ansiedad|ataque_cardiaco|Dios santo, siento presión en el pecho pero no sé si es ansiedad o algo peor
438|Victima|29|ansiedad|hemorragia_grave|Por favor Dios, me corté pero no sé si necesito puntos, no dejo de pensar en eso
439|Victima|38|ansiedad|trauma|Dios mío ayúdame, mi esposo se golpeó la cabeza y está mareado, no sé si llevarlo al hospital
440|Victima|31|ansiedad|intoxicacion|Dios mío, mi amiga tomó pastillas y está dormida pero respira bien, no sé si llamar a una ambulancia
441|Victima|40|ansiedad|anafilaxia|Por favor Dios, se me está poniendo la piel roja y me pica, pero no sé si es alergia grave
442|Victima|34|ansiedad|trauma|Dios santo, me resbalé y me duele la muñeca, no sé si está rota o solo es un esguince
443|Victima|27|ansiedad|convulsion|Dios mío ayúdame, mi bebé está raro y tiembla, no sé si es una convulsión o solo fiebre
444|Victima|50|ansiedad|ataque_cardiaco|Por favor Dios, me duele la espalda y el pecho pero no sé si es el corazón o solo estrés
445|Victima|24|ansiedad|intoxicacion|Dios mío, mi hermana tomó algo y está confundida, no sé qué hacer, estoy muy angustiada
