id|rol|edad|emocion|categoria_x|text
241|Victima|32|neutral|dangerous_fauna|Un zorro se acercó a nuestra carpa y mordió la mochila de mi amigo
242|Victima|39|miedo|dangerous_fauna|Un zorro estaba dentro de nuestra tienda Gruñía y no nos dejaba entrar
243|Victima|28|panico|dangerous_fauna|ZORRO DENTRO DE LA TIENDA AGRESIVO NO PODEMOS ENTRAR AYUDA
244|Victima|46|neutral|dangerous_fauna|Un castor me mordió la mano mientras intentaba fotografiar su presa
245|Victima|25|miedo|dangerous_fauna|Una nutria me persiguió por el muelle y me mordió el pie Está sangrando
246|Victima|41|neutral|dangerous_fauna|Una foca me mordió la mano cuando intenté alimentarla en el muelle
247|Victima|29|miedo|dangerous_fauna|Una foca me agarró el brazo y me arrastró al agua Logré soltarme pero estoy muy asustada
248|Victima|34|ansiedad|dangerous_fauna|Wey una foca se me acercó y me mordió el dedo no mames qué dolor
249|Victima|37|neutral|dangerous_fauna|Un caimán nos persiguió en el pantano tuvimos que subirnos a una roca
250|Victima|28|miedo|dangerous_fauna|Un caimán está bloqueando el sendero No podemos pasar y está mostrando los dientes
251|Victima|44|panico|dangerous_fauna|CAIMÁN BLOQUEA EL PASO ATRAPADOS AYUDA RÁPIDO
252|Victima|26|neutral|dangerous_fauna|Una iguana me mordió la mano cuando intenté agarrarla tengo una herida que sangra
253|Victima|33|miedo|dangerous_fauna|Una iguana me arañó la cara con la cola Tengo una cortada profunda en la mejilla
254|Victima|30|ansiedad|dangerous_fauna|Wey una iguana se me tiró encima y me dejó bien rasguñado el brazo
255|Victima|39|neutral|dangerous_fauna|He sufrido una mordedura de iguana presento una herida cortante en el antebrazo
256|Victima|27|neutral|dangerous_fauna|Un camaleón me mordió el dedo en el jardín la herida es pequeña pero se infectó
257|Victima|22|miedo|dangerous_fauna|Una tarántula me picó en la espalda Me arde mucho y me siento mareado
258|Victima|35|neutral|dangerous_fauna|Un escorpión me picó en la mano mientras recogía leña el dolor sube por el brazo
259|Victima|31|miedo|dangerous_fauna|Un escorpión me picó en la pierna y ya no la siento El veneno está subiendo rápido
260|Victima|28|ansiedad|dangerous_fauna|No mames un ciempiés me picó en el pie y se me hinchó la pata está bien culero
261|Victima|43|neutral|dangerous_fauna|Un ciempiés me mordió en el cuello mientras dormía la zona está muy inflamada
262|Victima|25|miedo|dangerous_fauna|Una avispa me picó en la lengua Se me está hinchando la boca y no puedo hablar
263|Victima|37|neutral|dangerous_fauna|Un enjambre de abejas nos atacó en el sendero tenemos múltiples picaduras en todo el cuerpo
264|Victima|32|miedo|dangerous_fauna|Me picaron más de 20 abejas Estoy mareado y me cuesta respirar soy alérgico
265|Victima|29|panico|dangerous_fauna|ENJAMBRE DE ABEJAS NOS ATACÓ PICADURAS EN TODO EL CUERPO AYUDA
266|Victima|40|neutral|dangerous_fauna|He sufrido múltiples picaduras de abejas y presento signos de reacción alérgica
267|Victima|34|neutral|dangerous_fauna|Una avispa me picó en la cabeza ahora tengo dolor de cabeza y visión borrosa
268|Victima|28|miedo|dangerous_fauna|Una avispa me picó en el ojo No puedo abrirlo está muy hinchado y me duele mucho
269|Victima|36|neutral|dangerous_fauna|Una garrapata me picó en el cuello la extraje pero tengo fiebre y escalofríos
270|Victima|23|miedo|dangerous_fauna|Tengo una garrapata incrustada en mi espalda No puedo alcanzarla y me da miedo
271|Victima|39|ansiedad|dangerous_fauna|Wey tengo una garrapata en la pierna que no sale ya se me está poniendo la piel roja
272|Victima|45|neutral|dangerous_fauna|Una araña lobo me picó en el pie la herida está enrojecida y me duele al caminar
273|Victima|33|miedo|dangerous_fauna|Una araña me picó en el brazo y ahora tengo calentura Me tiembla todo el cuerpo
274|Victima|27|ansiedad|dangerous_fauna|No mames una araña se escondió en mi zapato y me picó ahora no siento bien la pata
275|Victima|30|neutral|dangerous_fauna|Un pulpo me mordió en el brazo mientras buceaba dejó una marca redonda y duele
276|Victima|40|miedo|dangerous_fauna|Un pulpo me atacó en el agua Me enredó el brazo y no podía respirar del susto
277|Victima|25|neutral|dangerous_fauna|Un erizo de mar me pisó el pie tengo múltiples púas clavadas y dolor intenso
278|Victima|32|miedo|dangerous_fauna|Un pez león me picó la mano mientras buceaba El dolor es insoportable y la mano se está poniendo morada
279|Victima|29|panico|dangerous_fauna|PEZ LEÓN PICÓ MANO MORADA DUELE MUCHO AYUDA RÁPIDO
280|Victima|41|neutral|dangerous_fauna|He sufrido una picadura de pez león presento edema y decoloración en la extremidad
281|Victima|26|neutral|dangerous_fauna|Un caracol cono me picó en la playa sentí un pinchazo y ahora el brazo está entumecido
282|Victima|35|miedo|dangerous_fauna|Un caracol me picó y no puedo mover el brazo El veneno me está subiendo
283|Victima|24|ansiedad|dangerous_fauna|Wey un caracol me picó y no sentí nada hasta que me empezó a arder bien cabrón
284|Victima|38|neutral|dangerous_fauna|Un cocodrilo de agua salada nos persiguió en la lancha tuvimos que acelerar a fondo
285|Victima|31|miedo|dangerous_fauna|Un cocodrilo saltó del agua y casi atrapa a mi amigo Estamos en la orilla y no podemos acercarnos
286|Victima|22|ansiedad|dangerous_fauna|No mames un cocodrilo nos estuvo siguiendo por el río no nos quitaba la mirada
287|Victima|44|neutral|dangerous_fauna|Un puma estaba en el árbol sobre nosotros bajó la cabeza y se quedó viéndonos
288|Victima|28|miedo|dangerous_fauna|Un puma se paró en medio del camino y nos rugió No sabemos si correr o quedarnos quietos
289|Victima|34|ansiedad|dangerous_fauna|Wey en el sendero nos encontramos con un puma se quedó viéndonos y luego se fue lento
290|Victima|39|neutral|dangerous_fauna|He tenido un avistamiento de un puma en el sendero el animal mostró comportamiento de acecho
291|Victima|27|panico|dangerous_fauna|PUMA NOS SIGUE EN EL SENDERO MUCHO MIEDO AYUDA AYUDA
292|Victima|33|neutral|dangerous_fauna|Un lince me mordió la mano cuando intenté acariciarlo la herida es profunda
293|Victima|26|miedo|dangerous_fauna|Un lince saltó sobre mí Tengo arañazos en la cara y el pecho
294|Victima|30|ansiedad|dangerous_fauna|Wey un lince me atacó por la espalda no lo vi venir me dejó bien rasguñado
295|Victima|35|neutral|dangerous_fauna|Un ciervo me embistió en el bosque tengo un moretón en el costado y me duele al respirar
296|Victima|42|miedo|dangerous_fauna|Un ciervo se paró frente al coche y no se mueve No podemos pasar y está muy cerca
297|Victima|28|neutral|dangerous_fauna|Un alce me pisó la pierna mientras caminaba en el bosque no puedo apoyar el pie
298|Victima|37|miedo|dangerous_fauna|Un oso negro está en la cocina de la cabaña Destrozó la nevera y no podemos entrar
299|Victima|25|ansiedad|dangerous_fauna|Wey un oso negro entró a la cabaña y se comió toda la comida qué miedo
300|Victima|40|neutral|dangerous_fauna|He tenido un encuentro con un oso negro que accedió a la vivienda requiero asistencia
301|Victima|32|panico|dangerous_fauna|OSO DENTRO DE LA CABINA DESTROZÓ TODO ATRAPADOS AYUDA
302|Victima|29|neutral|dangerous_fauna|Un zorro salvaje me mordió la pierna cuando intenté ahuyentarlo de la basura
303|Victima|35|miedo|dangerous_fauna|Un zorro se metió a la tienda y me mordió la mano Está sangrando y me preocupa la rabia
304|Victima|24|ansiedad|dangerous_fauna|Wey un zorro se llevó mi zapato y me mordió el pie no mames
305|Victima|38|neutral|dangerous_fauna|Una serpiente verde me picó en la pierna en el jardín el área está enrojecida y duele
306|Victima|29|miedo|dangerous_fauna|Una serpiente me picó en la mano mientras trabajaba en el campo Siento hormigueo y mareo
307|Victima|41|neutral|dangerous_fauna|Un ave rapaz me atacó en la cabeza tengo arañazos profundos en el cuero cabelludo
308|Victima|31|miedo|dangerous_fauna|Un buitre me picoteó el brazo y me dejó una herida abierta Tengo miedo de que se infecte
309|Victima|27|ansiedad|dangerous_fauna|Wey un pájaro enorme me atacó en la cabeza casi me saca un ojo
310|Victima|43|neutral|dangerous_fauna|He sufrido una agresión por parte de un ave rapaz presento laceraciones en el cuero cabelludo
311|Victima|30|neutral|environmental|Una tormenta de arena nos envolvió en el desierto no veo nada y me cuesta respirar
312|Victima|34|miedo|environmental|El viento levantó una nube de polvo y no puedo ver a mi grupo Estoy perdido en medio del desierto
313|Victima|35|panico|environmental|TORMENTA DE ARENA SIN VISIBILIDAD NO RESPIRAR ATRAPADO AYUDA
314|Victima|40|neutral|logistical|El terremoto derrumbó la casa quedé atrapado entre los escombros y no puedo moverme
315|Victima|34|miedo|logistical|El techo se cayó encima de nosotros Mi hijo está atrapado y no puedo sacarlo necesito ayuda
316|Victima|29|panico|logistical|TERREMOTO ATRAPADO EN ESCOMBROS NO PUEDO SALIR AYUDA AYUDA
317|Victima|38|neutral|logistical|Me caí por un barranco en el cerro y quedé atrapado en una grieta no puedo subir y está oscureciendo
318|Victima|31|miedo|logistical|Me resbalé y caí por un acantilado Estoy colgado de una rama y no puedo subir me estoy cansando
319|Victima|26|ansiedad|logistical|Wey me caí por la pendiente y rodé como 20 metros no puedo mover la pierna y estoy solo
320|Testigo|33|neutral|logistical|Vi a mi amigo caer por el barranco quedó al fondo y no responde cuando le grito
321|Victima|45|neutral|environmental|El río creció y el agua me arrastró logré agarrarme de una roca pero la corriente es muy fuerte
322|Victima|29|miedo|environmental|No puedo salir del río El agua me está jalando y estoy perdiendo fuerza
323|Victima|36|panico|environmental|RÍO CRECIDO ME ARRASTRÓ ATRAPADO EN ROCA AYUDA AYUDA
324|Victima|50|neutral|logistical|Entré a la cueva y perdí la linterna ya no veo la salida y estoy rodeado de oscuridad
325|Victima|34|miedo|logistical|Mi compañero se adelantó y perdí la luz en la cueva Estoy solo sin linterna ni señal
326|Victima|28|ansiedad|logistical|Wey la cueva se puso bien oscura y no encuentro la salida, no hay señal en el celular
327|Victima|32|neutral|environmental|El lahar nos alcanzó en la montaña el lodo nos cubrió hasta la cintura y mi hermano quedó atrapado
328|Victima|41|miedo|environmental|El lodo nos está alcanzando El volcán hizo erupción y no podemos correr más rápido
329|Victima|30|panico|environmental|LAHAR DE LODO BAJANDO DE LA MONTAÑA NOS ATRAPÓ AYUDA
330|Victima|39|neutral|logistical|El fuego del campamento se extendió y quemó toda nuestra comida estamos en medio del bosque sin provisiones
331|Victima|27|miedo|logistical|El fuego se salió de control y quemó mi tienda y mi mochila Perdí todo no tengo agua ni comida
332|Victima|35|ansiedad|logistical|Wey se nos quemó todo en el campamento no tenemos ni para comer y está anocheciendo
333|Victima|42|neutral|logistical|Estoy escalando y quedé atascado en la cuerda no puedo subir ni bajar y estoy colgando desde hace horas
334|Victima|33|miedo|logistical|No puedo moverme en la cuerda Estoy colgado y mis brazos ya no me responden
335|Victima|28|panico|logistical|ESCALADA CUERDA ATRAPADO COLGANDO BRAZOS SIN FUERZA AYUDA
336|Victima|30|neutral|dangerous_fauna|Un alacrán me picó en el pie mientras caminaba en la noche y ahora siento que mi pierna se entumece
337|Victima|34|miedo|environmental|La ola de calor nos ha dejado sin agua y estamos deshidratados No podemos caminar más
338|Victima|29|ansiedad|environmental|No mames el calor está tan fuerte que no podemos ni respirar el sol nos está quemando la piel
339|Victima|25|neutral|environmental|El frío es tan extremo que mis dedos están blancos y no los siento, llevo horas buscando refugio
340|Victima|38|panico|environmental|HIPOTERMIA EXTREMA NO PUEDO DEJAR DE TEMBLAR DEDOS MORADOS AYUDA
341|Victima|44|neutral|environmental|La niebla es tan densa que no puedo ver más allá de mi mano, estoy completamente desorientado
342|Victima|31|miedo|environmental|La niebla nos envolvió y no sabemos hacia dónde ir, el frío está empeorando y estamos perdidos
343|Victima|27|ansiedad|environmental|Wey la niebla está tan espesa que no veo a mi compa, nos separamos y no sé dónde está
344|Victima|36|neutral|logistical|El camino de regreso se inundó y ahora estamos atrapados en esta orilla sin poder cruzar
345|Victima|32|miedo|logistical|El agua está subiendo y no podemos subir a la montaña, el río nos cortó el paso
346|Victima|40|panico|logistical|INUNDACIÓN ATRAPADOS AGUA SUBE NO HAY SALIDA AYUDA
347|Victima|28|neutral|logistical|No tengo señal en el teléfono y no tengo forma de pedir ayuda, estoy solo en el bosque
348|Victima|26|miedo|logistical|No tengo señal en el teléfono, llevo horas caminando y no encuentro a nadie
349|Victima|33|ansiedad|logistical|Wey no tengo señal en el celular y no tengo ni idea de dónde estoy, ya está oscureciendo
350|Victima|45|neutral|logistical|El auto se quedó sin gasolina en medio de la carretera y no hay paso, estoy varado
351|Victima|37|miedo|logistical|El coche se quedó sin gasolina y estamos en una zona desértica, no vienen autos
352|Victima|28|panico|logistical|AUTO VARADO DESIERTO SIN AGUA SIN COMIDA AYUDA
353|Victima|50|neutral|environmental|El sol está tan fuerte que la piel se me está quemando, no encuentro sombra en ningún lado
354|Victima|32|miedo|environmental|El calor es insoportable y me estoy deshidratando, no tengo agua desde hace horas
355|Victima|27|ansiedad|environmental|No mames el sol está bien cabrón, me siento mareado y no puedo seguir caminando
356|Victima|41|neutral|environmental|La tormenta de nieve nos sorprendió en el paso montañoso, no vemos nada y el frío es extremo
357|Victima|34|miedo|environmental|Una tormenta de nieve nos atrapó en la montaña, no encontramos refugio y el frío es insoportable
358|Victima|29|panico|environmental|TORMENTA DE NIEVE NO VEO EL SENDERO FRÍO EXTREMO AYUDA
359|Victima|38|neutral|environmental|El viento es tan fuerte que no podemos avanzar, la tormenta nos obligó a detenernos
360|Victima|32|miedo|environmental|El viento está tan fuerte que casi nos tumba, no podemos caminar y estamos expuestos
361|Victima|44|ansiedad|environmental|Wey el viento está bien cabrón no podemos ni pararnos pinche tormenta nos agarró
362|Victima|46|neutral|environmental|El río creció de forma repentina y cortó nuestro camino de regreso, estamos atrapados
363|Victima|28|miedo|environmental|El agua está subiendo rápido y no tenemos dónde ir, el río se desbordó
364|Victima|35|panico|environmental|DESBORDE DE RÍO NOS ARRASTRÓ ATRAPADOS AYUDA
365|Victima|39|neutral|environmental|La tormenta eléctrica nos sorprendió en el sendero, los rayos están cayendo muy cerca
366|Victima|27|miedo|environmental|Los rayos están cayendo muy cerca, estamos en una zona abierta y no hay refugio
367|Victima|33|ansiedad|environmental|No mames se vino un tormentón y empezaron a caer rayos no hay ni un árbol donde esconderse
368|Victima|42|neutral|environmental|El camino está cubierto de hielo no podemos bajar ni subir sin resbalar
369|Victima|31|miedo|environmental|El sendero está congelado, no podemos dar un paso sin resbalarnos
370|Victima|29|panico|environmental|HIELO EN EL SENDERO NO PODEMOS AVANZAR ATRAPADOS AYUDA
371|Victima|40|neutral|environmental|La avalancha de nieve nos arrastró montaña abajo, quedé sepultado hasta la cintura
372|Victima|34|miedo|environmental|Una avalancha nos cayó encima, mi amigo quedó enterrado y no puedo sacarlo
373|Victima|28|panico|environmental|AVALANCHA DE NIEVE NOS SEPULTÓ AYUDA NO PUEDO RESPIRAR
374|Victima|45|neutral|environmental|El incendio forestal avanzó más rápido de lo que esperaba, el humo no me deja ver
375|Victima|36|miedo|environmental|Hay un incendio forestal y nos cortó el camino de regreso, el humo es muy espeso
376|Victima|30|panico|environmental|INCENDIO FORESTAL NOS RODEA HUMO NO RESPIRAR ATRAPADOS AYUDA
377|Victima|38|neutral|environmental|El deslizamiento de tierra bloqueó el camino, no podemos pasar y está lloviendo muy fuerte
378|Victima|33|miedo|environmental|El deslave nos atrapó en el sendero, hay lodo y piedras por todas partes
379|Victima|27|ansiedad|environmental|Wey el deslave nos cerró el paso, no podemos regresar ni seguir, qué hacemos
380|Victima|44|neutral|environmental|El árbol cayó sobre el camino y bloqueó la salida, estamos atrapados
381|Victima|35|miedo|environmental|Un árbol gigante cayó y cerró el paso, no podemos ir ni adelante ni atrás
382|Victima|29|panico|environmental|ÁRBOL CAÍDO BLOQUEA EL PASO ATRAPADOS AYUDA
383|Victima|42|neutral|environmental|La tormenta de granizo nos sorprendió en el cerro, no tenemos dónde protegernos
384|Victima|31|miedo|environmental|El granizo está cayendo muy fuerte, nos está golpeando y no hay refugio
385|Victima|26|ansiedad|environmental|No mames está cayendo un granizo bien cabrón, nos está lastimando
386|Victima|48|neutral|environmental|El alud de lodo nos alcanzó en la montaña, quedé atrapado hasta la cintura
387|Victima|37|miedo|environmental|El lahar está bajando rápido y no podemos escapar, el lodo nos cubre
388|Victima|32|panico|environmental|LAHAR DE LODO NOS ALCANZÓ ATRAPADOS AYUDA
389|Victima|50|neutral|logistical|Perdí mi mochila con toda la comida y el agua en el río, estoy sin provisiones
390|Victima|33|miedo|logistical|El río se llevó mi mochila, perdí la comida, el agua y el teléfono, estoy perdido
391|Victima|28|ansiedad|logistical|Wey se me cayó la mochila al río, perdí todo, no tengo ni agua ni comida
392|Victima|39|neutral|logistical|El sendero está completamente cubierto de nieve, no puedo encontrar el camino
393|Victima|34|miedo|logistical|La nieve cubrió el sendero y no sé por dónde ir, estoy desorientado
394|Victima|27|panico|logistical|NIEVE CUBRIÓ EL SENDERO NO ENCUENTRO LA SALIDA AYUDA
395|Victima|41|neutral|logistical|El puente colgante se rompió y no podemos cruzar, estamos atrapados en esta orilla
396|Victima|36|miedo|logistical|El puente se cayó, no podemos pasar al otro lado y el río está crecido
397|Victima|30|panico|logistical|PUENTE ROTO ATRAPADOS SIN PASO AYUDA
398|Victima|45|neutral|logistical|La lluvia torrencial arruinó nuestro campamento, todo está mojado y no tenemos refugio
399|Victima|35|miedo|logistical|La lluvia no para y nuestra tienda se inundó, estamos empapados y con frío
400|Victima|29|ansiedad|logistical|Wey está lloviendo un chingo y nuestra tienda se cayó, no tenemos dónde dormir
401|Victima|43|neutral|dangerous_fauna|Un jabalí me embistió cuando estaba recogiendo leña, tengo un corte en la pierna que no para de sangrar
402|Victima|33|miedo|dangerous_fauna|Un jabalí me persiguió y me mordió la pierna, la herida es profunda y duele mucho
403|Victima|27|ansiedad|dangerous_fauna|Wey un jabalí se nos puso enfrente y no nos dejaba pasar, tuvimos que desviarnos
404|Testigo|34|neutral|dangerous_fauna|Vi a un jabalí atacar a mi amigo en el bosque, lo tiró al suelo y lo mordió
405|Victima|38|neutral|dangerous_fauna|Un alce me embistió en el bosque y me fracturó una costilla, no puedo respirar bien
406|Victima|29|miedo|dangerous_fauna|Un alce nos cargó y mi esposo quedó herido en el pecho, no se puede mover
407|Victima|31|ansiedad|dangerous_fauna|No mames un alce se puso a embestir nuestro coche, nos rompió el espejo
408|Victima|44|neutral|dangerous_fauna|Un bisonte nos persiguió por la pradera, tuvimos que correr a toda velocidad
409|Victima|36|miedo|dangerous_fauna|El bisonte se puso agresivo y nos embistió, tuvimos que escondernos detrás de un árbol
410|Victima|28|panico|dangerous_fauna|BISONTE NOS PERSEGUE PRAADERA ATRAPADOS AYUDA
411|Testigo|32|neutral|dangerous_fauna|Vi a un turista ser mordido por un león marino en el muelle, la sangre era mucha
412|Victima|41|miedo|dangerous_fauna|Un león marino me mordió la mano cuando intentaba sacar una foto, necesito atención médica
413|Victima|26|ansiedad|dangerous_fauna|Wey un león marino casi me arranca el brazo, no mames
414|Victima|47|neutral|dangerous_fauna|Un hipopótamo volcó nuestra lancha en el río, tuvimos que nadar hasta la orilla
415|Victima|35|miedo|dangerous_fauna|El hipopótamo estaba muy agresivo y nos atacó, la lancha se hundió
416|Victima|30|panico|dangerous_fauna|HIPOPÓTAMO ATACÓ LANCHA HUNDIDA ATRAPADOS EN EL RÍO AYUDA
417|Victima|42|neutral|dangerous_fauna|Un elefante entró al campamento y destrozó todo, tuvimos que huir
418|Victima|33|miedo|dangerous_fauna|El elefante se puso furioso y empezó a embestir árboles, casi nos pisa
419|Victima|28|ansiedad|dangerous_fauna|Wey un elefante nos persiguió, pensé que nos iba a aplastar
420|Victima|49|neutral|dangerous_fauna|Un rinoceronte cargó contra nuestro safari, el guía nos dijo que nos escondiéramos
421|Victima|37|miedo|dangerous_fauna|El rinoceronte embistió nuestro vehículo, el choque fue muy fuerte y nos golpeamos
422|Victima|31|panico|dangerous_fauna|RINOCERONTE EMBISTIÓ AUTO ATRAPADOS AYUDA
423|Testigo|34|neutral|dangerous_fauna|Vi a un león atacar a un antílope, fue impresionante pero aterrador
424|Victima|44|miedo|dangerous_fauna|Un león se acercó a nuestro campamento, tuvimos que encender una fogata para ahuyentarlo
425|Victima|39|ansiedad|dangerous_fauna|Wey un león estuvo rondando toda la noche, no dormimos nada
426|Victima|46|neutral|dangerous_fauna|Un cocodrilo nos siguió en el río, tuvimos que remar rápido para escapar
427|Victima|35|miedo|dangerous_fauna|El cocodrilo atacó nuestra canoa, casi nos volca
428|Victima|28|panico|dangerous_fauna|COCODRILO ATACÓ CANOA ATRAPADOS EN EL RÍO AYUDA
429|Victima|50|neutral|dangerous_fauna|Un puma estaba en el árbol sobre nosotros, nos quedamos quietos y se fue
430|Victima|34|miedo|dangerous_fauna|El puma nos siguió por más de un kilómetro, fue muy aterrador
431|Victima|29|ansiedad|dangerous_fauna|Wey un puma se nos quedó viendo fijo, nos quedamos paralizados del miedo
432|Victima|43|neutral|dangerous_fauna|Un zorro nos robó la comida del campamento, tuvimos que irnos antes de lo planeado
433|Victima|32|miedo|dangerous_fauna|El zorro estaba rabioso y nos mordió a mi compañero, tuvimos que ir al hospital
434|Victima|27|ansiedad|dangerous_fauna|Wey un zorro se metió a la tienda y nos mordió, qué pedo
435|Victima|41|neutral|dangerous_fauna|Un alacrán me picó mientras dormía en el campamento, desperté con un dolor terrible
436|Victima|36|miedo|dangerous_fauna|El alacrán me picó en el pie y no puedo caminar, el dolor es muy fuerte
437|Victima|30|ansiedad|dangerous_fauna|No mames un alacrán me picó en el dedo y se me está hinchando la mano
438|Victima|48|neutral|dangerous_fauna|Una serpiente me mordió la pierna mientras caminaba en la hierba alta, no la vi
439|Victima|38|miedo|dangerous_fauna|La serpiente me mordió y siento que el veneno me sube por la pierna, tengo miedo
440|Victima|33|panico|dangerous_fauna|SERPIENTE MORDIÓ PIERNA VENENO SUBE RÁPIDO AYUDA
441|Testigo|35|neutral|dangerous_fauna|Vi a un cocodrilo atacar a un perro en la orilla del río, fue terrible
442|Victima|44|miedo|dangerous_fauna|Un cocodrilo casi me atrapa cuando estaba pescando, fue muy cercano
443|Victima|29|ansiedad|dangerous_fauna|Wey el cocodrilo se acercó mucho a la orilla, casi nos muerde
444|Victima|47|neutral|dangerous_fauna|Un ave rapaz me atacó y me arañó la cabeza, tengo rasguños profundos
445|Victima|34|miedo|dangerous_fauna|El ave rapaz me picoteó la cabeza y me lastimó, necesito ayuda
